AGEP,PINCP,SEX,ESR,PUMA
63.000774,134080.22,2,1,3213
20.308655,8045.7295,1,1,1100
56.12165,23405.725,2,1,1100
54.873817,7870.099,2,1,1200
32.82241,8990.109,2,1,2200
67.870544,37792.457,1,1,2500
22.459036,9069.845,2,1,2904
45.639046,0.0,2,6,3003
58.62227,301686.06,1,1,2701
66.84484,52523.54,2,2,2800
31.11633,34849.883,2,1,400
84.78717,23146.887,2,6,1001
32.964397,66473.59,1,1,600
62.242126,44460.555,1,1,3005
47.62487,269784.53,2,1,2905
64.31469,19152.777,1,1,1704
68.833664,44857.973,1,1,200
22.876642,4947.7124,1,3,2000
77.798904,22209.91,1,6,3201
61.95716,28366.281,2,1,3002
22.454512,37123.688,1,1,300
31.876255,21362.65,1,1,200
23.288248,25981.494,1,1,2600
35.41371,31743.59,2,1,3006
63.017006,96402.734,2,1,3004
28.675676,11459.478,1,2,3212
21.77943,13383.237,2,1,802
26.935774,46047.375,1,1,1801
29.311176,0.03118763,1,6,3213
52.798767,71297.67,1,1,2400
28.579506,52148.996,1,3,1004
79.14162,3277.4973,1,6,2102
49.61283,59745.258,1,1,1701
73.16624,18277.91,1,6,500
60.883965,9288.683,1,1,2400
65.19295,27151.354,2,6,3201
33.32198,3296.8013,1,1,1003
70.47244,38684.57,1,6,200
73.69313,44627.848,2,6,1900
48.94101,33476.62,2,1,600
19.696775,7219.7847,2,6,2500
51.275265,34843.9,2,1,3205
63.44644,109712.74,1,1,3202
22.6289,4640.6416,2,1,3206
55.43875,13603.19,2,1,3006
68.66274,32025.473,2,1,3300
20.10193,10315.904,2,1,1002
51.634525,24895.494,1,1,3202
21.843117,29782.594,1,1,801
81.36816,41918.125,2,6,2400
44.86371,74908.16,1,1,400
42.923027,14040.175,1,1,2903
18.771887,3012.529,1,1,3203
28.907513,42865.008,2,1,2400
55.71731,20185.46,1,1,2200
22.277184,3648.8042,2,6,1703
64.2198,32159.469,2,6,1900
16.968296,0.0,1,6,900
54.76171,40083.477,2,1,1600
30.811747,25682.537,1,1,1704
83.362144,34958.867,2,6,1003
59.04187,16205.222,2,6,3004
43.7363,255892.23,1,1,2902
66.292656,1793.3647,2,6,200
70.905,117477.91,1,1,1200
70.328865,62592.543,2,6,1600
67.7379,46333.797,2,1,1701
62.20953,38152.934,1,1,3006
54.580914,381.9833,1,6,900
90.874306,47366.734,1,6,1002
65.720184,61243.875,1,6,3002
69.40692,44100.715,2,6,1600
60.106358,95458.14,1,1,3202
74.91286,26331.201,1,6,1300
65.17784,123930.195,1,1,1701
19.531143,17115.512,2,1,1300
70.38079,45936.492,2,6,1004
45.456978,0.03167847,2,6,3002
47.30489,95344.5,2,1,2400
65.143555,16881.803,2,6,2300
49.580097,33084.89,1,1,3004
69.18126,86935.1,1,1,1600
49.519848,62076.242,1,1,3212
81.55698,49915.918,1,6,600
70.62334,50182.305,1,1,2000
40.50793,31117.393,1,1,2800
32.81068,60381.195,2,1,2000
43.37757,45644.992,1,2,700
56.143997,0.0,1,6,900
74.186676,127229.125,2,1,2300
67.313866,42882.016,1,2,3002
77.25525,16048.05,2,6,1001
56.541164,74123.19,2,1,3209
44.019306,1645.8451,1,3,3203
53.083633,69022.24,1,1,2500
40.569572,56671.94,2,1,700
54.56131,96072.875,2,1,2907
41.991665,86795.26,1,1,2904
57.18559,63012.098,2,1,600
67.750114,13866.351,2,6,2903
21.324404,5242.452,1,1,2906
42.117893,67830.48,1,1,2904
64.74623,34265.555,2,1,2500
66.38018,14403.851,1,6,3300
61.209267,23375.92,2,1,3006
22.990673,20296.828,2,1,3204
23.064339,1370.8259,2,6,1200
24.642338,31011.303,1,1,3006
57.00462,39687.99,1,1,3004
32.408142,20858.928,2,3,3207
61.513542,38555.51,2,1,1200
56.63626,39199.23,1,1,2200
70.975815,52527.445,1,6,1701
59.757317,53678.23,2,6,3205
33.692806,26392.723,1,6,300
26.502876,22300.414,2,1,3003
48.224663,0.0,1,6,1802
36.86504,39212.582,2,1,2500
26.814247,7600.5947,2,1,2903
51.92223,87788.58,2,1,3211
32.093872,25402.883,2,1,802
66.62609,7475.481,1,6,1900
39.204727,7723.9556,2,1,400
71.55967,10032.072,1,6,2400
31.795496,59398.87,2,1,1100
50.33269,75196.76,2,1,1702
45.042988,66342.055,1,1,3201
33.175205,30682.549,1,1,2907
34.84456,0.032150842,2,6,2701
81.16676,75163.914,1,6,2101
58.02379,21167.086,2,1,2400
54.00793,26515.49,1,1,2701
40.255283,0.0,2,6,1704
44.728928,11533.677,2,1,1500
58.53045,37143.91,2,3,2906
69.22011,283242.7,1,1,2702
72.31564,13983.767,2,6,1400
78.98084,19009.795,1,6,3204
42.1741,9073.201,1,6,2400
32.639328,44811.11,2,1,3300
46.567993,43158.22,1,1,2000
24.172825,883.80896,1,6,700
42.9101,26827.648,1,1,600
47.235134,52067.344,2,1,2600
73.277214,40243.664,2,6,1600
75.40555,26910.803,2,6,1300
82.96335,48510.19,2,6,2904
58.94257,33639.72,1,3,3004
21.080866,9388.636,1,1,400
31.172705,75683.4,1,1,3201
78.08935,11543.273,1,6,500
27.849936,14513.021,2,1,3204
54.03637,0.01781409,2,6,2906
19.363113,7114.8096,2,1,2903
66.16375,63247.805,1,1,1100
55.651222,70756.586,2,6,1600
31.923225,57954.074,1,1,100
29.256235,37647.95,1,1,1600
49.00322,41412.887,2,1,2703
47.131863,4441.326,2,1,2906
99.0,20491.486,2,6,1802
39.638214,16239.616,1,1,400
73.817245,16221.288,1,6,600
24.13234,22765.05,1,1,2904
32.01458,102428.41,1,1,2907
70.12685,19265.998,2,6,3202
44.648323,27.516993,2,1,500
54.639236,26365.176,1,6,3213
42.857933,64681.855,2,1,2101
65.87396,33082.938,1,6,2300
30.603975,12471.745,2,1,3003
69.02072,169736.98,1,6,2300
23.568184,12270.892,2,1,2703
18.798075,0.04530894,2,6,3004
50.182384,21752.04,2,6,1004
57.304928,44524.035,2,1,2000
29.851236,0.0,1,6,1701
60.522926,76701.695,1,1,1200
70.11828,18653.367,2,6,200
78.07678,20244.225,2,6,2901
66.760574,38392.266,1,6,400
39.070538,2452.578,2,1,2702
19.971834,5359.4463,2,1,100
19.7688,5894.9453,2,1,1801
35.458206,57711.453,1,1,3203
60.17168,17163.473,2,6,2600
77.46135,9465.755,1,6,1400
51.367645,28843.38,1,1,2600
66.82004,3676.9038,1,6,2901
71.017624,131998.45,1,1,2702
84.16451,59839.234,2,6,2906
46.98944,99496.22,1,1,2906
29.178352,16761.46,2,1,3207
35.6737,35753.973,2,1,300
70.04732,25005.479,1,6,2500
72.75523,15064.462,2,6,2901
66.869354,62227.45,1,6,2000
64.93581,156693.8,1,6,1200
62.57053,48598.406,1,6,600
32.194885,55859.062,2,1,2400
67.12682,20588.275,2,6,1200
92.75011,39524.36,2,6,1002
51.36561,8155.581,2,6,1703
66.08961,2751.9944,2,6,200
97.19856,15940.203,2,6,3207
19.179329,10405.838,1,6,2800
19.087015,8965.979,1,6,2702
62.216427,74232.484,2,1,1400
65.40167,0.026408512,1,6,2000
64.762764,36941.906,2,1,3212
65.882286,16066.182,1,1,700
64.88735,0.071777806,2,6,801
71.18226,143688.1,1,1,3213
50.29953,18220.197,2,1,2300
71.54672,3655.5212,2,6,1100
87.3998,14828.051,2,6,300
44.568993,38004.15,2,1,2300
57.540844,105250.79,2,1,1600
39.303726,99649.2,1,1,3201
49.61515,58448.188,1,1,1802
24.099154,12478.051,1,1,1600
73.34508,30144.568,1,6,3204
65.71005,25167.428,2,6,600
75.114815,57413.527,1,6,1300
52.82403,87426.89,1,1,2908
25.914246,16010.8545,1,1,3100
34.60716,0.0,2,6,2905
74.079704,72730.55,1,1,2902
36.525085,41529.008,1,1,2904
63.089096,7153.6436,2,6,802
66.28662,38762.2,1,6,200
38.72617,83237.234,1,1,802
60.51935,0.013907893,1,6,3204
78.4276,71608.34,1,6,2400
60.168762,56845.59,2,1,1003
82.88784,47948.36,2,6,2908
56.92506,23677.436,1,1,1703
53.624283,82791.664,2,1,500
57.42819,63100.496,1,1,1600
20.41285,4236.644,1,6,1200
25.379858,2617.7388,2,1,3204
79.42043,23125.373,1,6,1300
34.22414,49280.383,2,1,2904
67.26522,35068.125,1,1,200
42.048508,19247.025,2,6,1703
66.20246,11444.033,2,6,2101
19.29731,1300.3523,2,6,2906
37.884403,36159.26,1,1,400
17.02985,2873.5754,1,1,1701
39.278545,35760.93,1,1,1400
54.460194,86524.18,1,1,3207
62.46618,3790.9617,2,6,2906
54.76303,70854.57,2,1,2000
45.241398,100229.734,1,1,2200
50.90735,64444.918,2,1,3002
65.72444,0.0040048473,1,6,2703
68.31612,32956.152,2,6,2903
60.006313,118080.86,2,1,3209
31.189775,10598.371,2,3,3213
56.656246,19949.959,2,1,3211
67.24215,9202.818,2,6,1300
54.266975,31414.322,2,1,3211
73.256096,51828.105,1,6,3205
35.015526,39934.133,2,1,1003
51.232067,0.007209896,2,6,1600
36.47203,87425.47,2,1,3207
95.62074,15870.833,2,6,3212
77.38179,33694.62,1,6,3212
68.522934,3270.5823,2,6,3210
44.68698,164159.1,1,1,1004
70.2722,179541.19,2,6,1300
62.49243,128196.19,1,6,300
34.779823,0.0057979175,1,6,3001
47.562363,31139.541,2,1,2901
23.828814,28434.184,2,6,3005
66.69356,55857.355,1,1,3205
43.427578,43363.062,1,1,801
84.6716,28212.066,2,6,2400
34.83869,15313.812,2,1,2904
58.00795,33582.02,2,6,3207
27.303623,33173.36,2,1,2000
59.68387,0.027579896,2,6,3207
62.80816,27175.705,2,6,2300
26.294518,1860.512,1,3,3003
20.309132,14431.393,2,1,600
71.083435,23520.99,2,6,1300
53.823578,31510.46,2,1,2701
69.45608,30255.771,1,6,1300
54.67445,7210.5493,2,6,1003
47.886246,11529.421,1,1,500
46.193275,51553.324,2,1,2800
38.970837,15401.694,2,1,3004
50.30668,9566.235,1,1,2904
42.702705,50013.934,1,1,200
24.553938,70595.766,1,1,2903
79.11199,19436.453,1,6,2500
24.962187,6639.7715,2,1,2702
61.947205,46214.42,1,1,1100
37.679623,131784.75,1,1,200
45.65064,158777.36,1,1,400
59.99507,59183.996,1,6,1100
36.74512,44273.83,2,1,1100
68.270874,23351.834,1,1,2000
66.82393,0.017164925,1,6,1200
66.63665,15201.66,1,6,200
33.9641,0.249117,1,1,300
61.429245,41644.617,1,1,2000
67.29487,48031.473,2,3,400
32.061127,15425.112,2,1,1003
53.95944,7213.72,2,6,3202
42.9396,62538.066,1,1,3201
22.859905,9551.184,1,1,3006
75.41722,38437.145,1,6,1300
35.30198,44842.062,2,1,200
61.2412,80528.445,1,1,2908
52.047207,76606.95,1,1,2500
52.499454,87610.26,2,1,2703
44.9643,24130.615,2,1,200
51.76259,68796.89,1,1,3202
36.82425,27579.256,1,1,500
46.236454,51852.332,1,1,300
55.124397,78946.54,2,1,2901
45.106388,11778.858,1,1,1900
68.75122,16932.611,2,6,600
39.46453,9306.267,2,1,2102
21.735716,9714.497,1,1,3207
21.489534,6840.5303,1,1,1002
63.25527,23750.486,2,6,1703
57.421196,102517.83,1,1,2903
28.309212,21992.973,2,6,100
27.332905,23217.35,2,1,3006
30.440681,38670.367,1,1,3204
72.40943,40546.465,2,6,1500
22.052574,1725.4279,2,1,2800
49.449745,130418.945,2,1,1704
66.55313,38119.363,1,1,1004
54.67108,45617.14,1,1,2703
39.648766,322675.12,1,1,2600
75.652245,87545.445,1,1,802
67.12527,1265.5265,2,6,2901
96.455696,34471.133,1,6,2300
61.4514,64027.977,2,1,3300
60.970314,105322.78,1,1,3002
44.59016,50258.074,2,1,700
43.840637,36761.19,1,6,600
26.911448,35484.42,2,6,1100
72.873604,21912.031,1,6,3006
47.833027,102926.93,1,1,3201
66.492775,46467.836,1,6,100
57.703194,36875.52,1,6,1703
20.188818,4820.8877,2,2,2500
72.93371,0.0,1,6,1200
68.007034,40819.418,1,6,1300
66.577835,1517.83,2,6,2904
30.438631,4316.949,2,1,2701
42.47974,66670.664,1,1,2906
62.9637,1794.3833,2,1,1500
57.496376,27758.879,1,1,1701
56.663643,38609.75,2,1,2000
53.888855,17286.105,1,1,2300
17.632748,587.44604,1,6,400
53.69279,414.27588,2,6,3100
66.703735,109081.445,2,1,2905
23.06834,45577.09,2,1,2500
67.37304,12210.092,1,6,3005
39.346664,76368.86,1,1,2600
24.14943,0.059152827,1,6,2101
86.91559,19177.014,1,6,1600
46.46769,45969.797,1,1,1002
64.17778,6389.163,1,6,100
61.690907,66000.21,1,6,2102
25.14538,18152.19,2,1,1701
49.414448,82096.695,1,1,2903
53.77662,156635.83,2,1,2800
46.49116,30270.723,2,3,2600
32.02643,0.022864321,2,6,2903
73.284225,36112.152,2,6,2101
42.42852,51979.133,1,1,700
30.97232,35759.496,1,1,2906
64.23555,7289.4497,1,6,801
61.701385,44669.11,1,1,2904
71.435265,331884.84,1,1,3300
21.621168,12964.83,1,1,2000
61.84059,20658.375,2,6,3005
21.511877,9501.411,2,1,1200
60.204865,88834.59,1,1,1001
46.57045,23249.898,2,1,1600
60.62179,23015.186,2,1,600
63.779655,45099.906,1,1,3208
56.589874,40039.652,1,6,3211
62.349392,22838.838,2,1,3005
15.840004,0.0,2,6,600
70.6328,29317.432,1,6,1100
58.952118,78540.945,2,1,2908
28.546793,88920.54,1,1,3005
28.219416,10453.257,2,1,2904
19.818962,8081.6157,1,6,2600
17.873196,797.44025,1,6,3300
63.740715,40130.37,1,6,600
27.765614,8557.5625,1,6,3209
27.163174,0.0,1,6,2600
21.498571,81.42636,2,6,3204
75.46766,41057.89,1,1,2906
60.864727,15023.341,2,1,1704
25.996473,12951.014,2,1,2902
67.78439,25889.8,1,6,3208
41.935547,28537.61,2,1,2908
58.261272,15523.491,1,6,600
62.682808,33392.38,1,1,1100
78.64097,15542.884,2,6,3212
42.61595,0.006442709,2,6,3100
53.25001,0.0,2,6,500
56.03888,198461.55,1,1,2906
18.045086,3792.4155,2,6,1900
20.42593,0.0,1,3,2102
99.0,21186.555,1,6,1801
60.584797,24605.02,2,1,3300
59.01366,88181.27,2,1,3300
22.253923,13258.718,2,1,1300
18.725208,150.6274,2,1,2903
70.55861,6245.983,2,1,1600
53.80638,19412.537,2,1,3202
67.856125,40747.656,2,6,500
44.53347,35029.586,1,1,600
80.78315,25468.111,2,6,200
58.353466,27884.064,2,1,400
24.155771,22489.951,1,1,2702
61.66289,46120.418,2,1,801
54.336628,0.0852765,2,6,2500
68.80087,28597.467,1,6,2902
89.736145,22761.688,2,6,3208
55.35692,41510.24,1,1,500
61.886574,42856.75,1,1,3212
28.133652,103022.484,1,1,1702
24.688562,5112.486,1,1,2702
57.05227,21797.207,1,3,300
77.66547,81107.43,2,6,1300
58.952675,48357.53,1,6,3207
69.35138,25339.703,2,6,1600
55.839626,14022.403,1,6,600
31.544092,62131.855,2,1,1704
44.91275,26655.295,1,1,400
25.51861,19451.344,1,1,3003
20.676472,46718.855,2,1,2901
53.01643,43467.69,1,1,1002
47.886665,126276.336,1,1,3100
73.63489,18407.102,2,6,3003
55.11089,32295.38,2,1,600
52.98169,41944.4,2,1,2000
69.42169,54419.863,1,1,3209
56.88336,49183.004,1,1,2300
89.165054,24921.959,2,6,500
24.50481,48429.85,2,1,1100
73.09952,45199.156,2,6,2701
79.46181,67473.04,1,6,300
64.411316,30129.393,1,1,1300
25.048464,18156.639,1,1,3005
48.829914,108052.484,2,1,100
78.508415,22851.3,2,6,2908
79.911446,16280.773,1,6,100
63.048622,60815.5,2,1,1704
60.835976,37299.145,2,6,2200
81.951164,89147.17,1,6,500
22.233679,25178.375,2,1,700
46.064014,8568.638,1,1,1100
28.865637,6920.9316,2,1,500
48.849083,10709.637,1,6,1801
66.30175,16448.098,1,6,1600
74.104065,29359.373,1,6,700
70.7502,12823.176,1,6,2400
65.58787,97960.195,1,1,3206
39.001583,123751.74,2,1,2907
30.258251,3048.2407,1,6,3002
43.447144,881.0767,2,6,1002
23.697802,3063.0667,2,1,100
22.457487,15702.895,1,1,2200
29.067076,37836.996,2,1,3202
29.137667,25382.879,2,1,2500
70.072464,390.62006,2,6,2908
54.216515,17544.645,1,1,2902
37.414894,0.03128204,1,6,3212
60.872066,113007.64,1,1,2300
42.731735,76210.1,1,1,1400
49.389214,39934.97,1,1,3300
74.017555,0.04187037,2,6,3203
58.20821,4736.503,2,6,2500
71.21609,35615.188,2,1,700
73.716736,46804.926,2,6,2400
64.29119,714997.56,1,1,2702
45.43794,41062.043,2,6,2500
43.784477,0.0,2,6,2000
51.605747,58957.98,2,1,700
74.53292,41333.457,1,1,2903
50.982567,26439.027,2,1,3206
75.44953,8606.388,1,6,100
57.6904,94314.875,1,1,2101
31.672771,2415.9075,2,6,1600
53.020008,16504.055,2,6,300
75.31612,28749.457,2,6,1704
78.06583,109727.6,2,6,2101
73.6909,45597.305,1,1,1200
53.842075,9964.87,2,1,2200
69.09593,65370.023,2,6,1600
36.89878,85910.13,1,1,500
17.559155,3949.6833,1,1,3208
39.012302,36098.137,2,1,1704
30.69061,94622.82,1,6,2903
58.726658,136289.14,2,1,3206
55.455505,4110.894,2,1,1702
78.143,166381.42,1,1,2903
74.41511,16048.341,2,6,1300
89.994354,78639.125,1,6,100
64.65571,244754.31,1,1,1003
55.294556,0.0,1,6,3211
28.1874,15909.994,2,1,2600
60.74766,70238.43,2,1,2600
69.3541,7861.4414,1,6,1704
54.45293,15370.38,2,6,2908
69.969826,45713.3,2,1,1801
44.315197,143782.83,1,1,3201
72.23368,29386.322,2,6,3002
17.663921,16749.14,1,6,3202
23.398342,0.026461372,2,6,1801
56.101677,123882.93,1,1,100
40.826332,15298.731,2,1,400
25.528599,5737.2695,2,1,2701
48.205826,85034.195,2,1,2703
19.286312,4572.979,1,6,1701
82.608734,31207.355,2,6,1702
48.64739,93694.586,1,1,200
55.63114,77560.7,1,1,3005
24.338366,6019.363,1,1,3003
38.644615,0.0,2,6,3001
23.172112,24840.045,1,1,200
68.81357,43763.605,2,1,2101
69.42812,32356.299,2,1,200
68.895424,35552.305,2,6,100
82.85611,74920.234,2,1,2300
68.27987,57798.203,1,1,300
53.800983,23227.447,1,1,1100
82.53998,18980.174,1,6,2800
27.768442,64543.887,2,1,900
19.812155,2008.968,1,1,700
52.27765,0.024830826,2,6,300
25.270233,14512.842,2,6,1704
81.50668,16112.201,1,6,1802
65.607735,44153.613,1,3,1600
21.58291,2803.1792,1,1,500
48.981396,24819.799,2,1,3005
55.880154,0.10001892,2,6,2300
59.202316,51886.465,1,1,3002
75.50733,14082.607,2,6,2000
36.45007,45351.97,1,1,3001
40.975063,100390.74,1,1,400
29.711266,14244.599,2,3,2300
29.671072,20937.994,2,6,1002
51.200672,77078.234,1,1,1702
91.71984,37844.43,1,6,900
34.25685,73116.945,1,1,3003
64.31497,30323.629,1,1,2200
37.736202,43245.4,1,1,500
82.58251,18961.377,1,6,200
38.333168,34704.41,1,6,3210
76.3427,158006.53,1,6,2400
51.476437,34465.97,2,1,100
41.624733,22683.346,1,1,3208
76.26666,38474.113,1,6,3204
19.475863,0.018274289,2,6,400
80.022125,20306.76,2,6,3001
55.692776,71106.05,2,1,3005
41.723545,101953.69,1,1,3204
82.61333,20846.736,2,6,2101
55.567368,54735.184,1,1,3204
56.61403,40260.82,1,1,2703
44.03588,67584.01,1,1,2907
58.387478,54240.17,1,3,3002
36.5661,24440.209,2,1,3300
84.5179,16660.02,2,6,3003
66.967094,52376.676,2,6,3208
60.458237,89751.39,1,6,3208
38.53122,38052.312,1,1,3005
19.020063,9342.409,2,1,400
62.197952,42787.12,1,6,1802
49.403423,0.1692634,2,6,3004
62.385204,0.0645371,2,6,2101
61.575775,135166.38,2,1,3001
64.25136,1077.0074,2,6,2906
73.35615,117898.125,2,6,1100
86.06925,46355.984,1,6,3006
85.11938,138339.84,1,6,2703
25.578293,13724.726,2,1,1300
75.7261,12962.407,1,6,600
71.57543,30747.99,2,1,2600
65.5636,27185.451,2,6,2904
38.43861,6050.447,2,1,200
52.783745,69512.8,2,1,2901
71.49652,106435.12,1,6,1003
91.06026,9936.352,1,6,600
76.680466,62112.84,2,6,2903
57.480793,0.10660673,2,6,2400
18.441628,19161.547,2,6,2703
55.966373,13561.763,2,1,1500
68.625854,83940.5,2,1,2101
89.1178,29365.197,1,6,1300
52.450256,42294.027,2,1,1900
54.078262,137434.98,2,1,3203
53.892197,141505.06,1,1,400
58.59325,0.02737216,2,6,1500
20.056618,0.0,1,6,3100
25.246805,37951.414,2,1,400
62.856182,9029.372,2,6,1300
56.006367,51853.023,1,6,3209
16.962948,3605.1753,1,1,1703
25.365053,17488.68,2,1,100
35.61535,44792.48,1,1,3211
55.129833,269993.78,1,3,2000
73.64904,134610.39,1,1,3202
30.937132,5569.023,2,6,1400
30.56834,25291.104,2,1,2102
33.680344,29690.566,2,2,3003
71.28983,31151.838,1,1,2703
50.463074,0.018223794,1,6,1701
74.2349,20946.604,2,6,2000
90.121,0.06290587,2,6,1900
34.76198,50697.45,1,1,900
43.254055,199256.17,1,1,2902
86.257126,33565.016,2,6,2200
69.354935,86157.43,2,6,3203
33.38714,74014.41,2,1,2908
66.800766,7935.768,2,6,2300
67.90533,78568.96,1,1,1802
34.54394,45126.668,1,1,1802
43.90634,84996.17,2,1,200
72.860664,30278.605,2,6,300
28.069252,57360.44,2,1,3001
79.84422,27072.127,2,6,3005
38.134987,53141.16,1,1,300
37.326843,22962.63,1,1,1703
42.903908,11939.65,1,1,2400
63.94407,33784.46,2,2,2907
45.13814,69231.82,1,1,801
69.658875,54948.89,1,6,600
86.035706,25384.016,1,6,2906
16.952297,2293.756,1,2,2907
69.88141,22337.963,2,6,3001
57.02359,56958.25,1,1,100
67.74383,15520.1455,2,6,3003
50.661434,70947.61,2,1,2908
28.308746,20554.256,2,1,1900
70.789505,82627.44,2,6,1300
20.703773,2731.7964,2,1,400
61.652355,17595.385,1,6,2903
41.353264,21454.633,1,3,2000
35.36966,27614.418,1,3,1500
84.2758,52725.492,1,6,2702
17.934021,0.12907094,2,6,1600
75.95057,139929.31,1,6,400
61.208904,3050.5767,2,1,2200
68.1933,91867.89,2,2,3100
43.902405,0.014768832,2,6,1500
65.27218,6514.0234,2,1,1300
20.222197,0.03426638,2,6,3203
19.705084,24133.262,1,1,3205
68.62606,262516.03,1,6,300
41.797443,0.0,2,3,1900
18.37241,1601.2256,2,6,500
78.13401,54983.33,1,6,1801
82.130486,26689.383,2,6,1100
51.958595,108898.09,1,1,1600
61.360256,647.75287,1,6,1801
21.163359,534.4297,2,6,2102
61.09002,98709.125,2,1,2101
52.930424,41350.492,1,6,3204
55.377777,2417.3484,2,1,2701
25.934887,61982.242,1,1,2905
55.56357,31218.666,2,1,2200
43.936554,45751.94,1,1,100
27.835308,0.003153996,1,6,1703
51.357796,70637.99,2,1,1704
30.81785,14012.6045,2,1,2905
61.955227,14796.039,2,6,3203
24.230738,2251.001,1,1,1801
25.910692,0.044573497,2,6,3203
71.451584,5126.2026,2,1,3208
54.234756,66786.36,1,1,3001
37.240982,25725.363,1,1,1802
86.40677,11901.313,2,6,2200
42.725193,44800.0,2,1,1100
89.91533,21544.34,2,6,1704
64.399536,66131.83,2,1,2701
69.85303,77463.2,1,6,2800
23.296467,1765.0784,2,6,1100
48.739452,88021.63,1,1,1200
59.72954,51941.617,2,1,3206
65.91345,74478.91,1,1,2300
61.605682,51468.387,1,6,100
70.89385,237342.8,1,1,2101
71.03735,15193.775,1,6,1600
95.13878,13180.572,2,6,1600
54.98596,0.0,2,6,1703
72.06104,0.049307093,2,6,2102
33.030975,30464.1,1,1,2701
65.40191,177400.73,1,1,3201
73.55144,18739.867,1,6,3006
24.283476,858.7227,2,1,3201
31.380104,49839.426,2,1,2904
55.892567,85847.97,1,1,700
40.881504,62330.5,1,1,2703
33.221245,30152.936,1,1,3004
21.753248,18208.611,2,1,2400
20.886496,9984.202,1,1,3211
54.102802,20200.945,2,6,3100
48.197746,33275.992,1,1,1500
39.201187,83319.35,2,1,3207
21.16672,6975.4272,2,1,200
51.369366,116099.72,1,1,3205
45.59339,0.016715894,2,6,2200
68.503136,97343.5,1,6,3002
71.87206,58053.98,1,6,2300
29.168736,19543.596,2,1,3209
47.34434,65482.96,1,1,2300
68.97836,26178.436,2,6,500
21.597578,12002.194,1,1,2102
37.195427,87893.8,2,1,2800
26.956297,53183.242,1,1,1702
73.633675,11373.946,1,6,2000
43.97708,25256.008,2,1,500
18.629559,0.0,2,6,1100
67.47821,34305.316,1,6,2102
61.01273,33816.86,2,1,1702
69.18892,64832.48,1,1,3205
42.913902,20278.543,2,6,2908
31.3702,82383.36,1,1,1400
19.523453,18994.717,1,1,600
68.035355,6645.949,2,6,3212
72.9423,36425.324,1,6,3001
36.936474,19019.352,2,1,1500
64.25066,0.054230027,1,6,3210
75.66731,44243.188,1,6,2800
50.7714,12980.779,1,6,3210
46.25282,125444.65,1,1,200
43.826485,0.0,1,6,1703
56.341892,33678.43,1,1,2300
18.79465,1134.1182,1,6,1801
69.46115,17652.164,2,1,2200
55.102844,14232.377,2,6,3001
38.517662,5015.2275,2,1,2906
88.80149,83586.93,1,6,3201
77.52853,36195.734,2,6,2703
66.548416,8491.138,1,6,400
35.851887,8181.455,1,3,300
59.873684,97750.22,1,1,1900
30.614382,0.02156386,2,6,2300
65.752106,66557.4,1,1,1200
34.024315,0.0,2,6,2000
71.92329,23030.467,1,6,3001
44.284008,33838.895,1,1,2902
51.28942,58927.566,2,1,300
71.9355,40514.42,1,1,200
18.803211,5423.5747,2,1,3300
70.54111,18192.936,2,6,2000
29.56057,65647.164,2,1,400
69.95727,31631.35,1,6,1801
54.52043,34608.164,1,1,3205
58.067127,315.06143,1,6,1600
45.461555,28313.01,1,1,2800
52.626347,122013.36,1,1,2400
66.74678,23685.137,1,6,3208
64.69321,93686.63,1,1,3006
82.120186,118651.49,1,6,3100
49.23542,33699.7,2,1,2908
20.661367,1830.2594,1,1,2702
59.84601,1532.8563,1,1,2903
55.155186,0.038400535,2,6,500
45.517,0.12565845,2,6,2300
60.18356,78511.21,2,1,2904
60.11212,173393.89,2,1,2701
63.02496,73828.43,2,1,2702
53.423588,89012.86,2,1,3201
56.84549,64638.812,1,1,1400
46.1045,134156.31,2,1,2800
17.54919,0.0,2,6,2703
55.118057,22239.861,1,1,3001
24.02523,33087.164,2,1,1004
91.63425,17608.748,2,6,1300
87.42996,56687.617,2,6,3210
61.909283,0.0,1,3,2101
56.694748,39861.266,2,1,2908
53.538666,48366.25,2,2,1702
26.609766,5213.072,2,1,1703
